,Unnamed: 0,candidateID,Office,District type,District name,GeoID,Party,First Name,Last Name,Incumbent (Y/N),Issue Stance,edited issue stance for site,Source URL,Issue Tag 1,state
1121,477,JulianaStratton.IL.2016,Illinois House of Representatives,State House,5,state-house-of-representatives-district-5,Democrat,Juliana,Stratton,N,Tighter background checks and bringing an end to straw gun purchases will go a long way in keeping guns out of the hands of dangerous individuals.,Supports ending straw gun purchases,http://www.suntimescandidates.com/stratton--juliana.html,Guns,IL
1122,478,JulianaStratton.IL.2016,Illinois House of Representatives,State House,5,state-house-of-representatives-district-5,Democrat,Juliana,Stratton,N,Tighter background checks and bringing an end to straw gun purchases will go a long way in keeping guns out of the hands of dangerous individuals.,Supports tighter background checks,http://www.suntimescandidates.com/stratton--juliana.html,Guns,IL
1123,479,JulianaStratton.IL.2016,Illinois House of Representatives,State House,5,state-house-of-representatives-district-5,Democrat,Juliana,Stratton,N,"I support the goal of reducing the Illinois adult prison population and I also support sentencing reform and investing in drug treatment programs, where warranted, as opposed to prison terms.",Supports the goal of reducing the Illinois adult prison population,http://www.suntimescandidates.com/stratton--juliana.html,Public Safety + Criminal Justice,IL
1124,480,JulianaStratton.IL.2016,Illinois House of Representatives,State House,5,state-house-of-representatives-district-5,Democrat,Juliana,Stratton,N,"I support the goal of reducing the Illinois adult prison population and I also support sentencing reform and investing in drug treatment programs, where warranted, as opposed to prison terms.",Supports sentencing reform and investing in drug treatment programs,http://www.suntimescandidates.com/stratton--juliana.html,Public Safety + Criminal Justice,IL
1125,481,JulianaStratton.IL.2016,Illinois House of Representatives,State House,5,state-house-of-representatives-district-5,Democrat,Juliana,Stratton,N,The method of â€œtie-breakingâ€ between the governor and lawmakers should be changed.,"Believes the method of ""tie-breaking"" between the governor and lawmakers should be changed",http://www.suntimescandidates.com/stratton--juliana.html,Reform,IL
1126,482,JulianaStratton.IL.2016,Illinois House of Representatives,State House,5,state-house-of-representatives-district-5,Democrat,Juliana,Stratton,N,I also support closing corporate loopholes and requiring millionaires to pay their fair share by creating an additional surcharge for income over $1 million with the revenues going directly to schools.,Supports closing corporate loopholes and creating an additional surcharge for income over $1 million,http://www.suntimescandidates.com/stratton--juliana.html,Taxes,IL
1127,483,JulianaStratton.IL.2016,Illinois House of Representatives,State House,5,state-house-of-representatives-district-5,Democrat,Juliana,Stratton,N,I do not support shifting pension costs onto local property taxpayers who are already struggling to make ends meet and keep up with other rising costs.,Opposes shifting the pension costs onto local property taxpayers who are already struggling to make ends meet and keep up with other rising costs,http://www.suntimescandidates.com/stratton--juliana.html,Taxes,IL
1128,484,JulianaStratton.IL.2016,Illinois House of Representatives,State House,5,state-house-of-representatives-district-5,Democrat,Juliana,Stratton,N,I believe that the power of electing judges should remain in the hands of voters.,Believes the power of electing judges should remain in the hands of voters,http://www.suntimescandidates.com/stratton--juliana.html,Voting,IL
1129,485,KennethDunkin.IL.2016,Illinois House of Representatives,State House,5,state-house-of-representatives-district-5,Democrat,Kenneth,Dunkin,Y,"For example, I proposed expanding the state's medical marijuana program and even legalizing recreational use of marijuana.",Supports expanding the state's medical marijuana program and even legalizing recreational use of marijuana,http://elections.chicagotribune.com/candidates/kenneth-ken-dunkin/,Criminal Justice,IL
1130,486,KennethDunkin.IL.2016,Illinois House of Representatives,State House,5,state-house-of-representatives-district-5,Democrat,Kenneth,Dunkin,Y,I am also supporting House Bill 242which will help deter stalkers from using the internet to monitor the activity of potential victims.,Supports House Bill 242 which will help deter stalkers from using the internet to monitor the activity of potential victims,http://repkendunkin.com/legislation.htm,Criminal Justice,IL
1131,487,KennethDunkin.IL.2016,Illinois House of Representatives,State House,5,state-house-of-representatives-district-5,Democrat,Kenneth,Dunkin,Y,"I am sponsoring House Bill 169, a bill that will destroy arrest records for innocent individuals who have been misidentified and mistakenly arrested for crimes they did not commit.","Sponsored House Bill 169, which will destroy arrest records for innocent individuals who have been misidentified and mistakenly arrested for crimes they did not commit",http://repkendunkin.com/legislation.htm,Criminal Justice,IL
1132,488,KennethDunkin.IL.2016,Illinois House of Representatives,State House,5,state-house-of-representatives-district-5,Democrat,Kenneth,Dunkin,Y,sponsoring House Bill 1530 which prevents temporary residents of youth shelters from roaming the streets at night.,"Sponsored House Bill 1530, which prevents temporary residents of youth shelters from roaming the streets at night",http://repkendunkin.com/legislation.htm,Criminal Justice,IL
1133,489,KennethDunkin.IL.2016,Illinois House of Representatives,State House,5,state-house-of-representatives-district-5,Democrat,Kenneth,Dunkin,Y,analyze the state’s budget one line at a time in order to find a balanced solution of both budget cuts and new sources of revenue,Supports analyzing the state’s budget one line at a time in order to find a balanced solution of both budget cuts and new sources of revenue,http://repkendunkin.com/legislation.htm,Economy,IL
1134,490,KennethDunkin.IL.2016,Illinois House of Representatives,State House,5,state-house-of-representatives-district-5,Democrat,Kenneth,Dunkin,Y,Getting a budget passed and signed by the governor is my highest priority for state government!,Supports passing budget to be signed by governor,http://elections.chicagotribune.com/candidates/kenneth-ken-dunkin/,Economy,IL
1135,491,KennethDunkin.IL.2016,Illinois House of Representatives,State House,5,state-house-of-representatives-district-5,Democrat,Kenneth,Dunkin,Y,I am a strong supporter of unions; my legislative voting record speaks to that fact.,Supports Unions,http://elections.chicagotribune.com/candidates/kenneth-ken-dunkin/,Economy,IL
1136,492,KennethDunkin.IL.2016,Illinois House of Representatives,State House,5,state-house-of-representatives-district-5,Democrat,Kenneth,Dunkin,Y,I am a strong supporter of ensuring that every student is allocated resources necessary to receive a quality education.,Supports ensuring that every student is allocated resources necessary to receive a quality education,http://elections.chicagotribune.com/candidates/kenneth-ken-dunkin/,Education,IL
1137,493,KennethDunkin.IL.2016,Illinois House of Representatives,State House,5,state-house-of-representatives-district-5,Democrat,Kenneth,Dunkin,Y,I believe we need to look at the entire state and work with educators from across the state to revise the state school aid funding formula.,Supports revising the state school aid funding formula,http://elections.chicagotribune.com/candidates/kenneth-ken-dunkin/,Education,IL
1138,494,KennethDunkin.IL.2016,Illinois House of Representatives,State House,5,state-house-of-representatives-district-5,Democrat,Kenneth,Dunkin,Y,"I have proposed We need to measure the performance of our teachers, and SB7 addresses that.",Supports the need to measure the performance of our teachers,http://elections.chicagotribune.com/candidates/kenneth-ken-dunkin/,Education,IL
1139,495,KennethDunkin.IL.2016,Illinois House of Representatives,State House,5,state-house-of-representatives-district-5,Democrat,Kenneth,Dunkin,Y,I have voted for vouchers in the past and I will continue to support vouchers in Illinois.,Supports vouchers in Illinois,http://elections.chicagotribune.com/candidates/kenneth-ken-dunkin/,Education,IL
1140,496,KennethDunkin.IL.2016,Illinois House of Representatives,State House,5,state-house-of-representatives-district-5,Democrat,Kenneth,Dunkin,Y,"I would like to see more funding, smaller classrooms, and greater teacher flexibility to allow teachers to maximize the educational experience for students.","Supports more funding, smaller classrooms, and greater teacher flexibility",http://elections.chicagotribune.com/candidates/kenneth-ken-dunkin/,Education,IL
1141,497,KennethDunkin.IL.2016,Illinois House of Representatives,State House,5,state-house-of-representatives-district-5,Democrat,Kenneth,Dunkin,Y,I've also proposed legislation requiring physical education in scools.,Proposes legislation requiring physical education in schools,http://elections.chicagotribune.com/candidates/kenneth-ken-dunkin/,Education,IL
1142,498,KennethDunkin.IL.2016,Illinois House of Representatives,State House,5,state-house-of-representatives-district-5,Democrat,Kenneth,Dunkin,Y,"Last year, I passed legislation that allows AP computer science to count towards a student math requirement.",Supports legislation that allows AP computer science to count towards a student math requirement,http://elections.chicagotribune.com/candidates/kenneth-ken-dunkin/,Education,IL
1143,499,KennethDunkin.IL.2016,Illinois House of Representatives,State House,5,state-house-of-representatives-district-5,Democrat,Kenneth,Dunkin,Y,supporting House Bill 3197 which will create a State Board of Education Attendance Commission with the mission of finding solutions to the chronic absenteeism problem.,"Supports House Bill 3197, which will create a State Board of Education Attendance Commission with the mission of finding solutions to the chronic absenteeism problem",http://repkendunkin.com/legislation.htm,Education,IL
1144,500,KennethDunkin.IL.2016,Illinois House of Representatives,State House,5,state-house-of-representatives-district-5,Democrat,Kenneth,Dunkin,Y,For the last several sessions I've proposed legislation to legalize and tax the sale of marijuana in the state of Illinois.,Supports the legalization and taxation of Marijuana for the state of Illinois.,http://elections.chicagotribune.com/candidates/kenneth-ken-dunkin/,Healthcare Reform,IL
1145,501,KennethDunkin.IL.2016,Illinois House of Representatives,State House,5,state-house-of-representatives-district-5,Democrat,Kenneth,Dunkin,Y,I supported civil unions and marriage equality well before those issues came to the forefront in the legislature.,Supports civil unions and marriage equality,http://elections.chicagotribune.com/candidates/kenneth-ken-dunkin/,LGBTQ,IL
1146,502,KennethDunkin.IL.2016,Illinois House of Representatives,State House,5,state-house-of-representatives-district-5,Democrat,Kenneth,Dunkin,Y,I also support pension reform.,Supports pension reform,http://elections.chicagotribune.com/candidates/kenneth-ken-dunkin/,Pensions,IL
1147,503,KennethDunkin.IL.2016,Illinois House of Representatives,State House,5,state-house-of-representatives-district-5,Democrat,Kenneth,Dunkin,Y,I feel we need to exhaust all other option before we go in and open up the state constitution for the purpose of solving the pension crisis.,Believes in exhausting all other options before going in and opening up the state constitution for the purpose of solving the pension crisis,http://elections.chicagotribune.com/candidates/kenneth-ken-dunkin/,Pensions,IL
1148,504,KennethDunkin.IL.2016,Illinois House of Representatives,State House,5,state-house-of-representatives-district-5,Democrat,Kenneth,Dunkin,Y,I remain strongly opposed to cutting benefits for current pensioners and will continue fighting to protect the benefits hard working men and women have earned.,Opposed to cutting benefits for current pensioners,http://repkendunkin.com/legislation.htm,Pensions,IL
1149,505,KennethDunkin.IL.2016,Illinois House of Representatives,State House,5,state-house-of-representatives-district-5,Democrat,Kenneth,Dunkin,Y,I am opposed to term limits.,Opposed to term limits,http://elections.chicagotribune.com/candidates/kenneth-ken-dunkin/,Reform,IL
1150,506,KennethDunkin.IL.2016,Illinois House of Representatives,State House,5,state-house-of-representatives-district-5,Democrat,Kenneth,Dunkin,Y,"Of Bruce Rauner's turnaround agenda, I support independent maps, where the party bosses state legislative district and congressional district are not drawn by party bosses.","Supports independent maps, where the party bosses state legislative district and congressional district are not drawn by party bosses",http://elections.chicagotribune.com/candidates/kenneth-ken-dunkin/,Reform,IL
1151,507,KennethDunkin.IL.2016,Illinois House of Representatives,State House,5,state-house-of-representatives-district-5,Democrat,Kenneth,Dunkin,Y,I also support a progressive income tax.,Supports progressive income tax,http://elections.chicagotribune.com/candidates/kenneth-ken-dunkin/,Taxes,IL
1152,508,KennethDunkin.IL.2016,Illinois House of Representatives,State House,5,state-house-of-representatives-district-5,Democrat,Kenneth,Dunkin,Y,supported a new law increasing the value of a key property tax credit for homeowners over the age of 65,Supported a new law increasing the value of a property tax credit for homeowners over the age of 65,http://repkendunkin.com/legislation.htm,Taxes,IL
1153,509,KennethDunkin.IL.2016,Illinois House of Representatives,State House,5,state-house-of-representatives-district-5,Democrat,Kenneth,Dunkin,Y,This is one of the main reasons why I am sponsoring legislation to dump red light and speed cameras.,Opposes the legislation to dump red light and speed cameras,http://elections.chicagotribune.com/candidates/kenneth-ken-dunkin/,Transportation,IL
1154,510,KeithWheeler.IL.2016,Illinois House of Representatives,State House,50,state-house-of-representatives-district-50,Republican,Keith,Wheeler,Y,,,,,IL
1155,511,NickSauer.IL.2016,Illinois House of Representatives,State House,51,state-house-of-representatives-district-51,Republican,Nick,Sauer,N,"Nick understands that difficult decisions are ahead and tough choices must be made to balance our state's budget, cuts are needed, reforms are required and honoring our taxpayers is a must!",Supports balancing our state's budget while honoring taxpayers,http://nicksauer.org/on-the-issues/,Budget,IL
1156,512,NickSauer.IL.2016,Illinois House of Representatives,State House,51,state-house-of-representatives-district-51,Republican,Nick,Sauer,N,"Nick will advocate for removing unnecessary, unfunded requirements, dictated by Springfield and placed upon local schools, townships, municipalities and counties.","Supports removing unnecessary, unfunded requirements placed upon local schools, townships, municipalities and counties",http://nicksauer.org/on-the-issues/,Budget,IL
1157,513,NickSauer.IL.2016,Illinois House of Representatives,State House,51,state-house-of-representatives-district-51,Republican,Nick,Sauer,N,Nick will vote against unnecessary and wasteful spending and only support legislation that has a dedicated funding source.,Opposes unnecessary and wasteful spending,http://nicksauer.org/on-the-issues/,Budget,IL
1158,514,NickSauer.IL.2016,Illinois House of Representatives,State House,51,state-house-of-representatives-district-51,Republican,Nick,Sauer,N,Nick will vote against unnecessary and wasteful spending and only support legislation that has a dedicated funding source.,Supports legislation that has a dedicated-funding source,http://nicksauer.org/on-the-issues/,Budget,IL
1159,515,NickSauer.IL.2016,Illinois House of Representatives,State House,51,state-house-of-representatives-district-51,Republican,Nick,Sauer,N,"Respecting Illinois' workers with free market principles, limited regulation and a predictable tax structure can ensure our state continues to be an attractive market for business expansion and retention.",Supports business expansion and retention,http://nicksauer.org/on-the-issues/,Business,IL
1160,516,NickSauer.IL.2016,Illinois House of Representatives,State House,51,state-house-of-representatives-district-51,Republican,Nick,Sauer,N,"In addition, Nick supports open government and making it much easier for taxpayers and concerned citizens to access information about their government.",Believes taxpayers and concerned citizens should be able to easily access information about their government,http://nicksauer.org/on-the-issues/,Citizen Participation,IL
1161,517,NickSauer.IL.2016,Illinois House of Representatives,State House,51,state-house-of-representatives-district-51,Republican,Nick,Sauer,N,"In addition, Nick supports open government and making it much easier for taxpayers and concerned citizens to access information about their government.",Supports open government policies,http://nicksauer.org/on-the-issues/,Citizen Participation,IL
1162,518,NickSauer.IL.2016,Illinois House of Representatives,State House,51,state-house-of-representatives-district-51,Republican,Nick,Sauer,N,"Nick supports term limits and believes public service should be a calling, not a career.","Believes public service should be a calling, not a career",http://nicksauer.org/on-the-issues/,Citizen Participation,IL
1163,519,NickSauer.IL.2016,Illinois House of Representatives,State House,51,state-house-of-representatives-district-51,Republican,Nick,Sauer,N,Nick strongly supports taxpayers keeping more of their hard earned money and requiring government to tighten its belt.,Supports fiscal responsibility in government,http://nicksauer.org/on-the-issues/,Economy,IL
1164,520,NickSauer.IL.2016,Illinois House of Representatives,State House,51,state-house-of-representatives-district-51,Republican,Nick,Sauer,N,"Nick will be an educated leader on maintaining, improving and expanding our state's transportation and infrastructure needs.",Supports improving and expanding the state's transportation and infrastructure needs,http://nicksauer.org/on-the-issues/,Public Transit,IL
1165,521,NickSauer.IL.2016,Illinois House of Representatives,State House,51,state-house-of-representatives-district-51,Republican,Nick,Sauer,N,"Nick supports term limits and believes public service should be a calling, not a career.",Supports term limits,http://nicksauer.org/on-the-issues/,Reform,IL
1166,522,NickSauer.IL.2016,Illinois House of Representatives,State House,51,state-house-of-representatives-district-51,Republican,Nick,Sauer,N,Nick supports the effort to create responsibly and ethically crafted legislative district maps.,Supports creation of responsibly and ethically crafted legislative district maps,http://nicksauer.org/on-the-issues/,Reform,IL
1167,523,NickSauer.IL.2016,Illinois House of Representatives,State House,51,state-house-of-representatives-district-51,Republican,Nick,Sauer,N,Nick strongly supports taxpayers keeping more of their hard earned money and requiring government to tighten its belt.,Supports lower tax rates for taxpayers,http://nicksauer.org/on-the-issues/,Taxes,IL
1168,524,NickSauer.IL.2016,Illinois House of Representatives,State House,51,state-house-of-representatives-district-51,Republican,Nick,Sauer,N,"Respecting Illinois' workers with free market principles, limited regulation and a predictable tax structure can ensure our state continues to be an attractive market for business expansion and retention.","Supports free-market principles, limited regulation and a predictable tax structure",http://nicksauer.org/on-the-issues/,Taxes,IL
1169,525,DavidMcSweeney.IL.2016,Illinois House of Representatives,State House,52,state-house-of-representatives-district-52,Republican,David,McSweeney,Y,,,,,IL
1170,526,DavidHarris.IL.2016,Illinois House of Representatives,State House,53,state-house-of-representatives-district-53,Republican,David,Harris,Y,,,,,IL
1171,527,ThomasMorrison.IL.2016,Illinois House of Representatives,State House,54,state-house-of-representatives-district-54,Republican,Thomas,Morrison,Y,"Specifically, our state is long overdue in making spending cuts to outdated or inefficient agencies and programs.",Believes our state is long overdue in making spending cuts to outdated or inefficient agencies and programs.,http://www.morrison4staterep.com/about/,Reform,IL
1172,528,DanGott.IL.2016,Illinois House of Representatives,State House,55,state-house-of-representatives-district-55,Republican,Dan,Gott,N,,,,,IL
1173,529,MartyMoylan.IL.2016,Illinois House of Representatives,State House,55,state-house-of-representatives-district-55,Democrat,Marty,Moylan,Y,,,,,IL
1174,530,JillianBernas.IL.2016,Illinois House of Representatives,State House,56,state-house-of-representatives-district-56,Republican,Jillian,Bernas,N,I am behind reforms that transition government employees away from defined benefits toward a 401(k)-style plan similar to those in the private sector.,Supports reforms that transition government employees away from defined benefits toward a 401(k)-style plan similar to those in the private sector,http://www.suntimescandidates.com/bernas--jillian-rose.html,Economy,IL
1175,531,JillianBernas.IL.2016,Illinois House of Representatives,State House,56,state-house-of-representatives-district-56,Republican,Jillian,Bernas,N,I would support a budget that is fair to the families and workers of Illinois no matter where such budget was developed.,Supports a budget that is fair to the families and workers of Illinois,http://www.suntimescandidates.com/bernas--jillian-rose.html,Economy,IL
1176,532,JillianBernas.IL.2016,Illinois House of Representatives,State House,56,state-house-of-representatives-district-56,Republican,Jillian,Bernas,N,"Unlike my opponent, I believe that law-abiding citizens have the right to arm themselves.",Believes that law-abiding citizens have the right to arm themselves,http://www.suntimescandidates.com/bernas--jillian-rose.html,Guns,IL
1177,533,JillianBernas.IL.2016,Illinois House of Representatives,State House,56,state-house-of-representatives-district-56,Republican,Jillian,Bernas,N,I do not think it is fair to public workers to continue with a failing pension system for them to see their checks bounce and be left with nothing one day.,Opposes the current public workers pension system,http://www.suntimescandidates.com/bernas--jillian-rose.html,Pensions,IL
1178,534,JillianBernas.IL.2016,Illinois House of Representatives,State House,56,state-house-of-representatives-district-56,Republican,Jillian,Bernas,N,"I also do not think it is fair for a working family making an average of $50,000 to finance lifetime benefits for government workers.","Opposes a working family that makes $50,000 having to finance lifetime benefits of government workers.",http://www.suntimescandidates.com/bernas--jillian-rose.html,Reform,IL
1179,535,JillianBernas.IL.2016,Illinois House of Representatives,State House,56,state-house-of-representatives-district-56,Republican,Jillian,Bernas,N,I do not believe that selecting judges on merit would actually change anything about the status quo and it would most likely not take politics out of the judicial selection process.,Believes selecting judges on merit would not change anything about the status quo,http://www.suntimescandidates.com/bernas--jillian-rose.html,Reform,IL
1180,536,JillianBernas.IL.2016,Illinois House of Representatives,State House,56,state-house-of-representatives-district-56,Republican,Jillian,Bernas,N,I do not believe that selecting judges on merit would actually change anything about the status quo and it would most likely not take politics out of the judicial selection process.,Believes selecting judges on merit would not take the politics out of the judicial process,http://www.suntimescandidates.com/bernas--jillian-rose.html,Reform,IL
1181,537,JillianBernas.IL.2016,Illinois House of Representatives,State House,56,state-house-of-representatives-district-56,Republican,Jillian,Bernas,N,"Again I would not be in favor of cap-and-trade programs or carbon taxes as an additional tax without looking at common sense ways to encourage positive behaviors without further dragging down the economy, similar to the clever policy solution suggested above.",Opposes cap-and-trade programs and carbon taxes as an additional tax,http://www.suntimescandidates.com/bernas--jillian-rose.html,Taxes,IL
1182,538,JillianBernas.IL.2016,Illinois House of Representatives,State House,56,state-house-of-representatives-district-56,Republican,Jillian,Bernas,N,"I also do not believe that it is fair for retirees to be taxed on their retirement income, although my opponent has suggested she would consider this option.",Opposes taxing retirees on retirement income,http://www.suntimescandidates.com/bernas--jillian-rose.html,Taxes,IL
1183,539,JillianBernas.IL.2016,Illinois House of Representatives,State House,56,state-house-of-representatives-district-56,Republican,Jillian,Bernas,N,I want to work to better prioritize the allocation of taxpayer resources and implement reforms before considering tax increases.,Believes that the allocation of taxpayer resources and implementation of reforms should be prioritized over tax increases,http://www.suntimescandidates.com/bernas--jillian-rose.html,Taxes,IL
1184,540,JillianBernas.IL.2016,Illinois House of Representatives,State House,56,state-house-of-representatives-district-56,Republican,Jillian,Bernas,N,I believe that competitive elections produce more responsive candidates because these community leaders need to earn your vote and are less likely to take it for granted.,Believes that competitive elections produce more responsive candidates because these community leaders need to earn your vote and are less likely to take it for granted,http://www.suntimescandidates.com/bernas--jillian-rose.html,Voting,IL
1185,541,MichelleMussman.IL.2016,Illinois House of Representatives,State House,56,state-house-of-representatives-district-56,Democrat,Michelle,Mussman,Y,,,,,IL
1186,542,ElaineNekritz.IL.2016,Illinois House of Representatives,State House,57,state-house-of-representatives-district-57,Democrat,Elaine,Nekritz,Y,,,,,IL
1187,543,ScottDrury.IL.2016,Illinois House of Representatives,State House,58,state-house-of-representatives-district-58,Democrat,Scott,Drury,Y,,,,,IL
1188,544,CarolSente.IL.2016,Illinois House of Representatives,State House,59,state-house-of-representatives-district-59,Democrat,Carol,Sente,Y,,,,,IL
1189,545,DawnAbernathy.IL.2016,Illinois House of Representatives,State House,59,state-house-of-representatives-district-59,Republican,Dawn,Abernathy,N,,,,,IL
1190,546,DarrylSmith.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Darryl,Smith,N,,,,,IL
1191,547,GenitaRobinson.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Genita,Robinson,N,"At the same time, she believes law enforcement personnel must receive more training in order to end the unnecessary tragedies that have roiled our consciousness, cost us half a billion dollars in lawsuits, and eradicated trust between police and the communities they are tasked with protecting.",Believes law enforcement personnel must receive more training,http://genitarobinson.org/issues/police-community-relations/,Criminal Justice,IL
1192,548,GenitaRobinson.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Genita,Robinson,N,Genita supports current efforts before the General Assembly to treat low-level drug possession cases as ticketable offenses.,Supports current efforts before the General Assembly to treat low-level drug possession cases as ticketable offenses,http://genitarobinson.org/issues/criminal-justice-reform/,Criminal Justice,IL
1193,549,GenitaRobinson.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Genita,Robinson,N,"The current system is not fair to Chicagoans, and I strongly support moving to an equitable pension funding system.",Supports an equitable pension funding system for all Chicagoans,http://elections.chicagotribune.com/candidates/genita-c-robinson/,Economy,IL
1194,550,GenitaRobinson.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Genita,Robinson,N,Genita strongly supports an elected school board in Chicago.,Supports an elected school board in Chicago,http://genitarobinson.org/issues/education-2/,Education,IL
1195,551,GenitaRobinson.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Genita,Robinson,N,Genita supports simplifying the formula to change the way Illinois funds K-12 education,Supports simplifying the formula to change the way Illinois funds K-12 education,http://genitarobinson.org/issues/education-2/,Education,IL
1196,552,GenitaRobinson.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Genita,Robinson,N,I do not support vouchers.,Opposes vouchers,http://elections.chicagotribune.com/candidates/genita-c-robinson/,Education,IL
1197,553,GenitaRobinson.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Genita,Robinson,N,We should end the current block grant system and fund Chicago and all districts based on their number of students.,Supports funding Chicago and all districts based on the number of students and ending the current block grant system,http://elections.chicagotribune.com/candidates/genita-c-robinson/,Education,IL
1198,554,GenitaRobinson.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Genita,Robinson,N,bring us more renewable energy like wind and solar.,Supports more renewable energy like wind and solar,http://genitarobinson.org/issues/424-2/,Energy,IL
1199,555,GenitaRobinson.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Genita,Robinson,N,"Genita supports 'Ban-the-Box ' legislation in order to reduce recidivism by eliminating barriers for ex-offenders to obtain housing, financial assistance, and employment.","Supports 'Ban-the-Box ' legislation and eliminating barriers for ex-offenders to obtain housing, financial assistance, and employment",http://genitarobinson.org/issues/criminal-justice-reform/,Ex-Offenders,IL
1200,556,GenitaRobinson.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Genita,Robinson,N,support Senator Durbin and our Congressional delegation in their efforts to push for federal universal background checks.,Supports a federal universal background checks,http://genitarobinson.org/issues/gun-violence/,Guns,IL
1201,557,GenitaRobinson.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Genita,Robinson,N,supports increased penalties for straw purchases and closing the gun show loophole.,Supports closing the gun show loophole,http://genitarobinson.org/issues/gun-violence/,Guns,IL
1202,558,GenitaRobinson.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Genita,Robinson,N,supports increased penalties for straw purchases and closing the gun show loophole.,Supports increased penalties for straw purchases of guns,http://genitarobinson.org/issues/gun-violence/,Guns,IL
1203,559,GenitaRobinson.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Genita,Robinson,N,"supports strict rules and regulations for gun dealers to eliminate 'bad apple' gun dealers,",Supports strict rules and regulations for gun dealers,http://genitarobinson.org/issues/gun-violence/,Guns,IL
1204,560,GenitaRobinson.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Genita,Robinson,N,expansion of public transportation access,Supports expansion of public transportation access,http://genitarobinson.org/issues/424-2/,Public Transit,IL
1205,561,GenitaRobinson.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Genita,Robinson,N,increasing accessibility to the south branch of the Green Line L by re-opening stops such as Racine.,Supports increasing accessibility to the south branch of the Green Line L by re-opening stops such as Racine,http://genitarobinson.org/issues/424-2/,Public Transit,IL
1206,562,GenitaRobinson.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Genita,Robinson,N,"The state's transparency laws must be strengthened so that information is available to the public, not held in secret for more than a year.","Believes the state's transparency laws must be strengthened so that information is available to the public, not held in secret for more than a year",http://genitarobinson.org/issues/police-community-relations/,Reform,IL
1207,563,GenitaRobinson.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Genita,Robinson,N,We should institute term limits for leadership positions.,Supports instituting term limits for leadership positions,http://elections.chicagotribune.com/candidates/genita-c-robinson/,Reform,IL
1208,564,GenitaRobinson.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Genita,Robinson,N,My priority is the elimination of our constitutional prohibition against a progressive income tax as our current flat tax structure is regressive.,Supports progressive income tax,http://elections.chicagotribune.com/candidates/genita-c-robinson/,Taxes,IL
1209,565,GenitaRobinson.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Genita,Robinson,N,My priority is the elimination of our constitutional prohibition against a progressive income tax as our current flat tax structure is regressive.,Opposes flat tax structure,http://elections.chicagotribune.com/candidates/genita-c-robinson/,Taxes,IL
1210,566,GenitaRobinson.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Genita,Robinson,N,The current overreliance on local property taxes benefits wealthy suburban communities most and is inequitable and unsustainable.,Supports less reliance on local property taxes,http://genitarobinson.org/issues/education-2/,Taxes,IL
1211,567,NicoleVaughn.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Nicole,Vaughn,N,I favor a significant increase in state funding.,Supports a significant increase in state funding,http://www.suntimescandidates.com/vaughn--kenyatta.html,Economy,IL
1212,568,NicoleVaughn.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Nicole,Vaughn,N,"In efforts to restore Illinois?? leadership, I would implement a plan to increase the level of investment in higher education.",Supports an increase in investment in higher education,http://www.suntimescandidates.com/vaughn--kenyatta.html,Education,IL
1213,569,NicoleVaughn.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Nicole,Vaughn,N,"Yes, I support clean jobs bill even if the cost slightly increases because in the long run it will be better for Illinois economy and environment.","Supports the clean jobs bill because even if the cost slightly increases, in the long run it will be better for the Illinois economy and environment",http://www.suntimescandidates.com/vaughn--kenyatta.html,Environment,IL
