,candidateID,Office,District type,District name,GeoID,Party,First Name,Last Name,Incumbent (Y/N),Issue Stance,edited issue stance for site,Source URL,Issue Tag 1,state
1380,MaxSolomon.IL.2016,Illinois Senate,State Senate,19,state-senate-district-19,Democrat,Max,Solomon,N,Term limits for all State legislators. Term limits for leadership positions in the General Assembly.,Supoorts term limits for all State Legislators.,http://www.suntimescandidates.com/solomon--max.html,Voting,IL
1381,MaxSolomon.IL.2016,Illinois Senate,State Senate,19,state-senate-district-19,Democrat,Max,Solomon,N,I would support that public higher education be free too â€“ at least through community college level.,Supports public higher education be free at least through the community college level,http://www.suntimescandidates.com/solomon--max.html,Youth,IL
1382,MichaelHastings.IL.2016,Illinois Senate,State Senate,19,state-senate-district-19,Democrat,Michael,Hastings,Y,I believe that we need to explore various revenue streams along with reductions in state spending in order to balance the budget.,"Supports exploration of various revenue streams, along with reductions in state spending, in order to balance the budget",http://elections.chicagotribune.com/candidates/michael-e-hastings/,Economy,IL
1383,MichaelHastings.IL.2016,Illinois Senate,State Senate,19,state-senate-district-19,Democrat,Michael,Hastings,Y,"I am strongly against shifting pension costs to local school districts, especially in the south suburbs.",Opposes shifting pension costs to local school districts,http://elections.chicagotribune.com/candidates/michael-e-hastings/,Education,IL
1384,MichaelHastings.IL.2016,Illinois Senate,State Senate,19,state-senate-district-19,Democrat,Michael,Hastings,Y,"I have been supportive of education legislation that freezes property taxes, reforms funding in Chicago, and created a bipartisan committee to revamp the state funding formula to make it fairer.","Supports education legislation that freezes property taxes, reforms funding in Chicago, and creats a bipartisan committee to make the state funding formula fairer",http://elections.chicagotribune.com/candidates/michael-e-hastings/,Education,IL
1385,MichaelHastings.IL.2016,Illinois Senate,State Senate,19,state-senate-district-19,Democrat,Michael,Hastings,Y,I support funding education adequately at all levels.,Supports funding education adequately at all levels,http://elections.chicagotribune.com/candidates/michael-e-hastings/,Education,IL
1386,MichaelHastings.IL.2016,Illinois Senate,State Senate,19,state-senate-district-19,Democrat,Michael,Hastings,Y,If a bill arises to take funding away from suburban school districts and those across southern Illinois and sends it to Chicago I would be against it.,"Opposes taking funding away from suburban school districts, and those across southern Illinois, and sending it to Chicago",http://elections.chicagotribune.com/candidates/michael-e-hastings/,Education,IL
1387,MichaelHastings.IL.2016,Illinois Senate,State Senate,19,state-senate-district-19,Democrat,Michael,Hastings,Y,I support the Illinois EPA developing a mass-based cap and invest market.,Supports the Illinois EPA developing a mass-based cap and invest market,http://www.suntimescandidates.com/hastings--michael.html,Environment / Energy,IL
1388,MichaelHastings.IL.2016,Illinois Senate,State Senate,19,state-senate-district-19,Democrat,Michael,Hastings,Y,I also support more funding for mental health services which would help those who commit gun violence due to mental illness.,Supports more funding for mental health services which would help those who commit gun violence due to mental illness.,http://www.suntimescandidates.com/hastings--michael.html,Guns,IL
1389,MichaelHastings.IL.2016,Illinois Senate,State Senate,19,state-senate-district-19,Democrat,Michael,Hastings,Y,I support background check laws and limiting straw gun purchases.,Supports background check laws,http://www.suntimescandidates.com/hastings--michael.html,Guns,IL
1390,MichaelHastings.IL.2016,Illinois Senate,State Senate,19,state-senate-district-19,Democrat,Michael,Hastings,Y,I support background check laws and limiting straw gun purchases.,Supports limiting straw gun purchases,http://www.suntimescandidates.com/hastings--michael.html,Guns,IL
1391,MichaelHastings.IL.2016,Illinois Senate,State Senate,19,state-senate-district-19,Democrat,Michael,Hastings,Y,"Last, we should eliminate pensions for any new members to the General Assembly.",Believes pensions should be eliminated for any new members to the General Assembly,http://www.suntimescandidates.com/hastings--michael.html,Pensions,IL
1392,MichaelHastings.IL.2016,Illinois Senate,State Senate,19,state-senate-district-19,Democrat,Michael,Hastings,Y,would generally support expungement of criminal records for various misdemeanor and non-violent crimes.,Supports expungement of criminal records for various misdemeanor and non-violent crimes,http://www.suntimescandidates.com/hastings--michael.html,Public Safety / Criminal Justice,IL
1393,MichaelHastings.IL.2016,Illinois Senate,State Senate,19,state-senate-district-19,Democrat,Michael,Hastings,Y,"I also support a millionaire's tax, which gained more votes from the people of Illinois than the Governor did in the past election.",Supports a millionaire's tax,http://www.suntimescandidates.com/hastings--michael.html,Taxes / Budget,IL
1394,MichaelHastings.IL.2016,Illinois Senate,State Senate,19,state-senate-district-19,Democrat,Michael,Hastings,Y,"I believe property tax reform and government consolidation are important elements that should be pursued by our legislature, but I do not believe these, or other elements, should be negotiated as part of the FY2016 budget bill.","Believes property tax reform and government consolidation are important elements that should be pursued by our legistature, but opposes negotiating these elements as part of the FY2016 budget bill",http://elections.chicagotribune.com/candidates/michael-e-hastings/,Taxes / Budget,IL
1395,MichaelHastings.IL.2016,Illinois Senate,State Senate,19,state-senate-district-19,Democrat,Michael,Hastings,Y,Some revenue options that I believe should be on the table are a â€œfairâ€ or â€œprogressiveâ€ income tax.,"Supports a""fair"" or""progressive"" income tax",http://www.suntimescandidates.com/hastings--michael.html,Taxes / Budget,IL
1396,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,I support a statewide raise in the minimum wage to support working families.,Supports a statewide raise in the minimum wage,http://angelicaalfaro.com/about/,Economy,IL
1397,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,I believe our community should have a greater voice in choosing the direction of our schools through an elected school board with members who are directly accountable to their neighborhoods.,Supports having elected school board members directly accountable to their neighborhoods,http://angelicaalfaro.com/about/,Education,IL
1398,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,I support creating industry-approved career pathways certifications as an endorsement on high school diplomas. Expanding access for students to earn a career certificate and for employers to have ready-to-hire employees will tell businesses that Illinois is a great place to grow their businesses.,Supports creating industry-approved career pathways certifications as an endorsement on high school diplomas,http://www.suntimescandidates.com/alfaro--angelica.html,Education,IL
1399,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,"I support spending efficiencies, such as thoughtful consolidation of unessential units of local government, bulk purchasing within departments and higher education institutions, better focusing our education funds to minimize equity gaps rather than adding funding to districts that are already funded above adequacy, and smaller ticket items, like grounding all state planes and moving to a bipartisan legislative staff.",Supports better focusing our education funds to minimize equity gaps rather than adding funding to districts that are already funded above adequacy.,http://elections.chicagotribune.com/candidates/angelica-alfaro/,Education,IL
1400,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,"I will do everything possible at the state-level to provide stability for documented and undocumented immigrants, including providing access to college scholarships to undocumented students and cutting the red tape in getting drivers' licenses.",Supports college scholarships for undocumented students,http://angelicaalfaro.com/about/,Education,IL
1401,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,"I support increased opportunities for mass transit, protecting open spaces, incentivizing recycling, and saying no to fracking.",Supports incentives for recycling,http://angelicaalfaro.com/about/,Environment / Energy,IL
1402,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,"I support increased opportunities for mass transit, protecting open spaces, incentivizing recycling, and saying no to fracking.",Opposes fracking,http://angelicaalfaro.com/about/,Environment / Energy,IL
1403,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,"I support increased opportunities for mass transit, protecting open spaces, incentivizing recycling, and saying no to fracking.",Supports the protection of open spaces,http://angelicaalfaro.com/about/,Environment / Energy,IL
1404,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,Low Carbon Portfolio Standard,Supports the Low Carbon Portfolio Standard,http://www.suntimescandidates.com/alfaro--angelica.html,Environment / Energy,IL
1405,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,support creation of either a cap-and-trade program or a carbon tax to help mitigate carbon emissions in Illinois,Supports creation of either a cap-and-trade program or a carbon tax to help mitigate carbon emissions in Illinois,http://www.suntimescandidates.com/alfaro--angelica.html,Environment / Energy,IL
1406,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,support the Low Carbon Portfolio Standard and the move forward to secure our low-carbon energy future by expanding alternative energy sources including wind and solar.,Supports expanding alternative energy sources including wind and solar,http://www.suntimescandidates.com/alfaro--angelica.html,Environment / Energy,IL
1407,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,support state licensing for all firearms dealers,Supports state licensing for all firearms dealers,http://www.suntimescandidates.com/alfaro--angelica.html,Guns,IL
1408,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,"That means background checks for every gun purchase, including those at gun shows, and capping the number of guns an individual can buy in a fixed period.",Supports background checks for every gun purchase (including gun shows),http://www.suntimescandidates.com/alfaro--angelica.html,Guns,IL
1409,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,"That means background checks for every gun purchase, including those at gun shows, and capping the number of guns an individual can buy in a fixed period.",Supports capping the number of guns an individual can buy in a fixed period,http://www.suntimescandidates.com/alfaro--angelica.html,Guns,IL
1410,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,"Access to high-quality, affordable healthcare is a fundamental right for everyone in Illinois.","Believes that access to high-quality, affordable healthcare is a fundamental right for everyone in Illinois",http://angelicaalfaro.com/about/,Healthcare,IL
1411,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,I do think it is important for juveniles to be housed close to home where they can regularly have contact with their families.,Supports housing juveniles close to home so regular contact with their families can occur,http://www.suntimescandidates.com/alfaro--angelica.html,Housing,IL
1412,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,"I will do everything possible at the state-level to provide stability for documented and undocumented immigrants, including providing access to college scholarships to undocumented students and cutting the red tape in getting drivers' licenses.",Supports granting driver's' licenses to undocumented immigrants,http://angelicaalfaro.com/about/,Immigration,IL
1413,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,I'm thrilled that same sex marriage is the law of the land across the country. I also believe in expanding services at organizations that serve at-risk LGBT youth so they have access to supports to help them with everything from mental health services to providing safe spaces they may need. Every person must be afforded the same civil rights and treated with respect and dignity as any other.,Supports expanding services at organizations that serve at-risk LGBT youth,http://angelicaalfaro.com/about/,Marriage / LGBTQ,IL
1414,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,I'm thrilled that same sex marriage is the law of the land across the country. I also believe in expanding services at organizations that serve at-risk LGBT youth so they have access to supports to help them with everything from mental health services to providing safe spaces they may need. Every person must be afforded the same civil rights and treated with respect and dignity as any other.,Supports same-sex marriage,http://angelicaalfaro.com/about/,Marriage / LGBTQ,IL
1415,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,"I support increased opportunities for mass transit, protecting open spaces, incentivizing recycling, and saying no to fracking.",Supports mass transit,http://angelicaalfaro.com/about/,Transportation / Infrastructure,IL
1416,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,Expand the sales tax to services.,Supports expanding sales tax to services,http://www.suntimescandidates.com/alfaro--angelica.html,Taxes / Budget,IL
1417,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,"I also support a luxury tax for services like chartered air transport, limousine services, marina storage, and country club membership fees.","Supports a luxury tax for chartered air transport, limousine services, marina storage and country club membership fees.",http://elections.chicagotribune.com/candidates/angelica-alfaro/,Taxes / Budget,IL
1418,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,"I do not support additional increases in sales or property taxes, but instead support a progressive income tax that treats low and middle income residents more fairly and makes wealthier residents pay more of their fair share.",Supports progressive income tax,http://angelicaalfaro.com/about/,Taxes / Budget,IL
1419,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,"I do not support additional increases in sales or property taxes, but instead support a progressive income tax that treats low and middle income residents more fairly and makes wealthier residents pay more of their fair share.",Opposes additional increases in sales or property taxes,http://angelicaalfaro.com/about/,Taxes / Budget,IL
1420,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,"I would support a progressive income tax structure, through a constitutional amendment in long-term, but through restoration of the income tax rate coupled with expansion of tax credits for working families.",Supports restoration of the income tax rate coupled with expansion of tax credits for working families,http://elections.chicagotribune.com/candidates/angelica-alfaro/,Taxes / Budget,IL
1421,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,It makes sense to fund infrastructure improvements through the gas tax so that those who use the roads and bridges the most are the ones bearing the cost,Supports funding infastructure imporvements through gas tax for those who used roads and bridges the most.,http://www.suntimescandidates.com/alfaro--angelica.html,Taxes / Budget,IL
1422,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,support automatic voter registration,Supports automatic voter registration,http://www.suntimescandidates.com/alfaro--angelica.html,Voting,IL
1423,OmarAquino.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Omar,Aquino,N,I support proposals such as using the City of Chicago's 1.4 billion TIF to fund CPS instead of giving out corporate handouts.,Supports proposals such as using the City of Chicago's 1.4 billion TIF to fund CPS instead of giving out corporate handouts,http://www.suntimescandidates.com/aquino--omar-2016.html,Economy,IL
1424,OmarAquino.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Omar,Aquino,N,I support a cap-and-trade program.,Supports a cap-and-trade program,http://www.suntimescandidates.com/aquino--omar-2016.html,Environment / Energy,IL
1425,OmarAquino.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Omar,Aquino,N,"Yes, I do support the Illinois Clean Jobs bill.",Supports the Illinois Clean Jobs bill,http://www.suntimescandidates.com/aquino--omar-2016.html,Environment / Energy,IL
1426,OmarAquino.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Omar,Aquino,N,I am in support of any proposal or legislation that protects children from sexual predators.,Supports any proposal or legislation protecting children from sexual predators.,http://www.suntimescandidates.com/aquino--omar-2016.html,Public Safety / Criminal Justice,IL
1427,OmarAquino.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Omar,Aquino,N,I would also support any proposal or legislation that protects victim groups.,Supports any proposal or legislation that protects victim groups,http://www.suntimescandidates.com/aquino--omar-2016.html,Public Safety / Criminal Justice,IL
1428,IrisMartinez.IL.2016,Illinois Senate,State Senate,20,state-senate-district-20,Democrat,Iris,Martinez,Y,,,,,IL
1429,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,"At this point, I do not support an expansion of charter schools or introduction of tuition vouchers.",Opposes an expansion of charter schools and tuition vouchers,http://elections.chicagotribune.com/candidates/cristina-castro/,Education,IL
1430,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,"I look forward to working with parents, teachers, administrators and legislature to bring our education system to the top.","Supports working with parents, teachers, administrators and legislature to bring our education system to the top",http://elections.chicagotribune.com/candidates/cristina-castro/,Education,IL
1431,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,I'm opposed to shifting the burden of pensions to local school districts because it would result in increased property taxes and less funds for programs/classrooms that would result in unnecessary cuts.,Opposes shifting the burden of pensions to local school districts,http://www.suntimescandidates.com/castro--cristina.html,Education,IL
1432,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,I'm opposed to shifting the burden to local school districts because it would result in increased property taxes and less funds for programs/classrooms that would result in unnecessary cuts.,"Opposed to shifting the responsibility, of public contributions to pensions for teachers and principals, to local school districts",http://elections.chicagotribune.com/candidates/cristina-castro/,Education,IL
1433,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,The best way to bring accountability to CPS is by passing legislation that will allow for an elected school board just like the rest of the state.,Supports an elected school board in Chicago just like the rest of the state,http://www.suntimescandidates.com/castro--cristina.html,Education,IL
1434,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,The state has not been paying its share which put pressure on community colleges and public universities to raise tuition and to pass referendums (community colleges) to pay for operational and capital expenses.,Believes that the state has not been paying its share which put pressure on community colleges and public universities,http://www.suntimescandidates.com/castro--cristina.html,Education,IL
1435,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,We cannot continue to cut MAP grants and funding for higher education.,Believes that we cannot continue to cut MAP grants and funding for higher education.,http://www.suntimescandidates.com/castro--cristina.html,Education,IL
1436,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,we cannot continue to cut MAP grants and funding for higher education.,Opposes continuing to cut MAP grants and funding for higher education,http://www.suntimescandidates.com/castro--cristina.html,Education,IL
1437,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,I feel the Illinois Clean Jobs bill achieves more and helps us move toward renewable Energy sources than the Exelon bill does.,Believes the Illinois Clean Jobs bill achieves more and helps move toward renewable Energy sources better than the Exelon bill,http://www.suntimescandidates.com/castro--cristina.html,Environment / Energy,IL
1438,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,"Yes, I would support a cap-and-trade.",Supports a cap-and-trade,http://www.suntimescandidates.com/castro--cristina.html,Environment / Energy,IL
1439,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,"As a state, we need to increase funding for mental health in addition to removing fire arms from those who are suffering a mental illness.",Supports increased funding for mental health in addition to removing fire arms from those suffering a mental illness,http://www.suntimescandidates.com/castro--cristina.html,Guns,IL
1440,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,Do you support tighter gun background check laws? Do you support limiting straw gun purchases,Supports tighter gun background check laws and limiting straw gun purchases,http://www.suntimescandidates.com/castro--cristina.html,Guns,IL
1441,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,Firearms dealers also have a responsibility to keep the public safe by maintaining and reporting records of hand gun purchases especially if someone has had their privileges revoked due to mental illness or violent past and tries to purchase a gun.,Believes firearms dealers also have a responsibility to keep the public safe by maintaining and reporting records of hand gun purchases especially if someone has had their privileges revoked due to mental illness or violent past and tries to purchase a gun,http://www.suntimescandidates.com/castro--cristina.html,Guns,IL
1442,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,"In addition, we also need to actually remove firearms from those who are on the FBI's terror watch list, have committed violent crimes and those accused/convicted of domestic violence.",Supports removing firearms from those who are on the FBI's terror watch list,http://www.suntimescandidates.com/castro--cristina.html,Guns,IL
1443,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,"I am interested in revisiting a pension reform bill proposed back in 2013, SB 2404.",Supports revisiting pension reform bill SB 2404,http://elections.chicagotribune.com/candidates/cristina-castro/,Pensions,IL
1444,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,"By having access to these documents police departments, the legislature, and the public can identify ways to improve policing and their relationship with the general public.",Believes that access to documents can improve policing and the police's relationship to the general public,http://www.suntimescandidates.com/castro--cristina.html,Public Safety / Criminal Justice,IL
1445,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,"Yes, I would support sentencing reforms that would reduce or eliminate prison terms for non-violent drug offenses.",Supports sentencing reform efforts to reduce or eliminate prison terms for non-violent drug offenses,http://www.suntimescandidates.com/castro--cristina.html,Public Safety / Criminal Justice,IL
1446,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,"As far specific elements, I'm open to the idea of looking at property tax freeze and increasing the opportunities for minority owned companies to do business with the state.",Supports a property tax freeze and increasing state business with minority owned companies,http://elections.chicagotribune.com/candidates/cristina-castro/,Taxes / Budget,IL
1447,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,eliminating the tax loop holes,Supports eliminating the tax loop holes,http://www.suntimescandidates.com/castro--cristina.html,Taxes / Budget,IL
1448,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,Flat tax rate increases hurt the state's poorest residents the most while the fair tax adjusts accordingly to one's income level.,Supports fair tax rate that adjusts according to one's income level,http://www.suntimescandidates.com/castro--cristina.html,Taxes / Budget,IL
1449,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,I also suggest that since well over 65% of Illinois voters in 2014 approved increasing taxes on incomes of over a million dollars that we should move on that as well.,Believes in increasing taxes on incomes over a million dollars,http://elections.chicagotribune.com/candidates/cristina-castro/,Taxes / Budget,IL
1450,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,"I believe it's time that these huge corporations and multi-millionaires pay their fair share for state infrastructure, road repair, public safety, education and more.",Supports tax increase on huge corporations and multi-millionaires,http://www.suntimescandidates.com/castro--cristina.html,Taxes / Budget,IL
1451,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,"Some have said that we should increase the gas tax, I'm opposed to that.",Opposes increasing the gas tax,http://www.suntimescandidates.com/castro--cristina.html,Taxes / Budget,IL
1452,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,Expanding public transportation options for the suburbs,Supports expanding public transportation options for the suburbs,http://www.suntimescandidates.com/castro--cristina.html,Transportation / Infrastructure,IL
1453,SteveCaramelli.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Steve,Caramelli,N,"Asked if any part of Rauner’s Turnaround Agenda had merit, Caramelli said the governor has no chance of making Illinois a right-to-work state.",Opposes making Illinois a right-to-work state,http://chicago.suntimes.com/opinion/7/71/1352697/marlen-garcia-unions-rauner,Economy,IL
1454,SteveCaramelli.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Steve,Caramelli,N,"As senator, I want to put restoring state support of and pride in our public schools on the front burner of our priorities and believe our resources and energy should go to improving the education our public school students receive.",Supports improving the education public-school students receive,http://elections.chicagotribune.com/candidates/steve-caramelli/,Education,IL
1455,SteveCaramelli.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Steve,Caramelli,N,"I believe charter and private schools provide great opportunities for students in our communities but unfortunately, they often are the product of a public school system that is overburdened, underfunded and neglected.",Believes charter and private schools provide great opportunities for students in our communities,http://elections.chicagotribune.com/candidates/steve-caramelli/,Education,IL
1456,SteveCaramelli.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Steve,Caramelli,N,our system for funding schools is broken,Believes our system for funding schools is broken,http://www.suntimescandidates.com/caramelli--steve.html,Education,IL
1457,SteveCaramelli.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Steve,Caramelli,N,"would consider to support an effort to price carbon, depending upon the details of the proposal","Would consider to support an effort to price carbon, depending upon the details of the proposal",http://www.suntimescandidates.com/caramelli--steve.html,Environment / Energy,IL
1458,SteveCaramelli.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Steve,Caramelli,N,I am a supporter of the Second Amendment and believe in the citizens’ rights to own and use firearms,Supports the Second Amendment and believes in the citizens’ rights to own and use firearms,http://www.suntimescandidates.com/caramelli--steve.html,Guns,IL
1459,SteveCaramelli.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Steve,Caramelli,N,I support the Supreme Court ruling because I believe our Constitution is clear ?? workers have kept up their end of the pension bargain and deserve to be paid the benefits they have earned and paid for.,"Believes their Constitution is clear, workers have kept up their end of the pension bargain and deserves to be paid the benefits they have earned and paid for",http://elections.chicagotribune.com/candidates/steve-caramelli/,Pensions,IL
1460,SteveCaramelli.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Steve,Caramelli,N,"Like our budget crisis, I believe our pension underfunding is a key factor for our state's struggles and will continue to weigh down our economy and our state until it's resolved.",Believes our pension underfunding is a key factor for our state's struggles and will continue to weigh down our economy and our state until it's resolved,http://elections.chicagotribune.com/candidates/steve-caramelli/,Pensions,IL
1461,SteveCaramelli.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Steve,Caramelli,N,The state should recognize its past failures are the driver of the pension problem and not shift pension payments to local schools already struggling because Springfield isn't getting the job done.,Opposes shifting pension payments to local schools,http://elections.chicagotribune.com/candidates/steve-caramelli/,Pensions,IL
1462,SteveCaramelli.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Steve,Caramelli,N,"But I believe we can bring together the key partners in funding reform to create a real solution, where we put more dollars into the system to relieve the pressure of local property taxes to fund schools and make sure those dollars are spent more fairly to provide a good education for every student.",Supports funding reform to relieve the pressure of property taxes to fund schools,http://elections.chicagotribune.com/candidates/steve-caramelli/,Taxes / Budget,IL
1463,SteveCaramelli.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Steve,Caramelli,N,I support acting quickly to stop property taxes from continuing to skyrocket and believe reforms that give voters more say in who represents them in Springfield and in holding legislative leadership more accountable are the right steps to restoring faith in our government.,Supports reforming property taxes,http://elections.chicagotribune.com/candidates/steve-caramelli/,Taxes / Budget,IL
1464,SteveCaramelli.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Steve,Caramelli,N,support a progressive income tax,Supports a progressive income tax,http://www.suntimescandidates.com/caramelli--steve.html,Taxes / Budget,IL
1465,SethLewis.IL.2016,Illinois Senate,State Senate,23,state-senate-district-23,Republican,Seth,Lewis,N,INVEST IN OUR FUTURES ' Bring a business mindset to Springfield to attract new jobs and investment,Supports bringing a business mindset to Springfield to attract new jobs and investment,http://votesethlewis.com/community-vision/,Economy,IL
1466,ThomasCullerton.IL.2016,Illinois Senate,State Senate,23,state-senate-district-23,Democrat,Thomas,Cullerton,Y,Cullerton has continued to work diligently to alleviate problems in DuPage and Cook counties from heavy noise pollution.,Supports alleviating problems in DuPage and Cook counties from heavy noise pollution,http://senatortomcullerton.com/o-hare-noise,Environment / Energy,IL
1467,ThomasCullerton.IL.2016,Illinois Senate,State Senate,23,state-senate-district-23,Democrat,Thomas,Cullerton,Y,My hope is the governor will work with us to deliver a responsible solution and reinstate funding to provide seniors with the necessary resources to live independent lives.',Supports reinstating funding to provide seniors with the necessary resources to live independent lives,http://senatortomcullerton.com/news,Pensions,IL
