,candidateID,Office,District type,District name,GeoID,Party,First Name,Last Name,Incumbent (Y/N),Issue Stance,edited issue stance for site,Source URL,Issue Tag 1,state
304,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,Healthy Communities.,supports healthy communities,http://www.leslieherodforcolorado.com/#!engaged-communities/c2ql,Healthcare,CO
305,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,advocate for increased funding for mental health initiatives and programs;,Supports increased funding for mental health initiatives and programs,http://www.leslieherodforcolorado.com/#!resilient-communities/c164j,Healthcare,CO
306,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,promote policies that preserve a parentâ€™s right to send their son or daughter to school without having to worry whether they will contract a serious disease while still preserving parental choice for those with genuinely and deeply-held personal or religious objections to immunizations.,Supports policies that preserve a parent's right to send their son or daughter to school without having to worry whether they will contract a serious disease while still preserving parental choice for those with genuinely and deeply-held personal or religious objections to immunizations,http://www.leslieherodforcolorado.com/#!healthy-communities/c12zz,Healthcare,CO
307,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,put more dollars into mental health care;,Supports putting more dollars into mental health care,http://www.leslieherodforcolorado.com/#!safe-communities/c22w7,Healthcare,CO
308,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,Mental Health. put more dollars into mental health care; provide incentives for reliance on mental health courts that serve as an alternative to jails and prisons; fund early intervention programs that will help people address mental health issues before they morph into criminal behavior.,Supports putting more dollars into mental health care,http://www.leslieherodforcolorado.com/#!engaged-communities/c2ql,Healthcare,CO
309,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,work with and support the Colorado Health Exchange and its efforts to render the service it provides more efficient and accessible for all Coloradans,Supports the Colorado Health Exchange and its making it more efficient and accessible for all Coloradans,http://www.leslieherodforcolorado.com/#!healthy-communities/c12zz,Healthcare,CO
310,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,propose solutions that advance housing first;,Believes proposing solutions that advance housing first,http://www.leslieherodforcolorado.com/#!shared-communities/c6t1,Housing,CO
311,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,repeal the limitation on cities and counties that prohibits the ability to assess fees on housing transactions to be used to establish housing funds.,Opposes the limitation on cities and counties that prohibits the ability to assess fees on housing transactions to be used to establish housing funds,http://www.leslieherodforcolorado.com/#!livable-communities/c1hzh,Housing,CO
312,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,support the state removing the prohibition on local rent control policies;,Opposes the state prohibition on local rent control policies,http://www.leslieherodforcolorado.com/#!thriving-communities/c1kw9,Housing,CO
313,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,Livable Communities. create a statewide housing strategy that better identifies market gaps in affordable housing and stronger incentives for developers to build more middle class housing for both renters and homeowners; repeal the limitation on cities and counties that prohibits the ability to assess fees on housing transactions to be used to establish housing funds.,Supports a statewide housing strategy that identifies market gaps in affordable housing,http://www.leslieherodforcolorado.com/#!engaged-communities/c2ql,Housing,CO
314,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,convene a discussion among stakeholders to develop alternatives to laws that criminalize homelessness rather than solve homelessness;,Supports alternatives to laws that criminalize homelessness rather than solve homelessness,http://www.leslieherodforcolorado.com/#!shared-communities/c6t1,Housing,CO
315,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,create a statewide housing strategy that better identifies market gaps in affordable housing and stronger incentives for developers to build more middle class housing for both renters and homeowners;,Supports creating a statewide housing strategy that better identifies market gaps in affordable housing and stronger incentives for developers,http://www.leslieherodforcolorado.com/#!livable-communities/c1hzh,Housing,CO
316,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,convene a discussion seeking solutions that address the root of homelessness;,Supports discussions on seeking solutions that address the root of homelessness,http://www.leslieherodforcolorado.com/#!shared-communities/c6t1,Housing,CO
317,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,support Colorado policies and laws that recognize and acknowledge that the rights to due process and equal protection under the federal and Colorado Constitutions belong to all people regardless of their immigration status;,Believes that rights to due process and equal protection under the federal and Colorado Constitutions belong to all people regardless of their immigration status,http://www.leslieherodforcolorado.com/#!shared-communities/c6t1,Immigration,CO
318,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,promote policies that provide access to vital health care services to all Coloradans regardless of immigration status;,Supports access to health care services for all Coloradans regardless of immigration status,http://www.leslieherodforcolorado.com/#!shared-communities/c6t1,Immigration,CO
319,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,"eliminate barriers and provide greater access to higher education for the many young men and women of undocumented parents that call Colorado home (the ""dreamers""); and",Supports eliminating barriers and providing greater access to higher education for children of undocumented parents that call Colorado home,http://www.leslieherodforcolorado.com/#!shared-communities/c6t1,Immigration,CO
320,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,expand access to driverâ€™s licenses by undocumented immigrants. Such access improves road safety for all Coloradans;,Supports expanding access to driver's licenses by undocumented immigrants,http://www.leslieherodforcolorado.com/#!shared-communities/c6t1,Immigration,CO
321,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,I support federal comprehensive immigration reform that provides a path to citizenship.,Supports federal comprehensive immigration reform,http://www.leslieherodforcolorado.com/#!shared-communities/c6t1,Immigration,CO
322,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,support ICE's stated policy to focus deportation efforts on individuals that present a significant public safety or national security risk to Coloradans.,Supports ICE's stated policy to focus deportation efforts on individuals that present a significant public safety or national security risk to Coloradans,http://www.leslieherodforcolorado.com/#!shared-communities/c6t1,Immigration,CO
323,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,support laws and policies that discourage local law enforcement from serving as immigration enforcement agents. Such practices diminish community trust and potentially profile American citizens;,Supports laws and policies that discourage local law enforcement from serving as immigration enforcement agents,http://www.leslieherodforcolorado.com/#!shared-communities/c6t1,Immigration,CO
324,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,ensure that the state has adequate infrastructure to collect accurate data on police stops and arrests.,Believes in ensuring that the state has adequate infrastructure,http://www.leslieherodforcolorado.com/#!shared-communities/c6t1,Transportation / Infrastructure,CO
325,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,prioritize â€œfix it firstâ€ funding priorities for roads and bridges in the state budget;,"Believes in prioritizing ""fix it first"" funding priorities for roads and bridges in the state budget",http://www.leslieherodforcolorado.com/#!livable-communities/c1hzh,Transportation / Infrastructure,CO
326,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,invest in new technology such as advanced signals for buses along our most congested roads.,Supports investing in new technology such as advanced signals for buses along our most congested roads,http://www.leslieherodforcolorado.com/#!livable-communities/c1hzh,Transportation / Infrastructure,CO
327,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,"Colorado is growing rapidly with our statewide population projected to double from five million people today to ten million by 2050. Poorly-planned growth will result in more traffic and sprawl and a reduced quality of life in our communities, so we need to better manage that growth. The state of Colorado needs to be a better partner in working with local communities to engage in effective local and regional planning for smart growth that will help reduce traffic and make our communities more livable, not less, in the coming years. Affordable Housing. The cost of housing for both homeowners and renters is increasing across the state and the Denver metro region is becoming increasingly unaffordable as more people pay a disproportionate share of their income on housing costs. Leslieâ€™s Plan- We need a statewide housing strategy that provides more tools and funding to enable seniors to age in place by staying in their homes as long as possible and creating more opportunities for young people and families to become homeowners, increasing their household wealth. My plan will: create a statewide housing strategy that better identifies market gaps in affordable housing and stronger incentives for developers to build more middle class housing for both renters and homeowners; repeal the limitation on cities and counties that prohibits the ability to assess fees on housing transactions to be used to establish housing funds. More Transportation Choices. Coloradoâ€™s limited transportation dollars should be used for fixing our existing roads and bridges and expanding choices for getting around, including transit, bike lanes and walkable streets rather than new roadway capacity. We need to make our major transportation corridors more transit-friendly with tools such as advanced signal technology that helps buses travel more quickly. Leslieâ€™s Plan - State highways that are also main streets in our communities, such as Colfax Avenue and Colorado Boulevard, are not going to be widened, so we need improvements to make them safer for pedestrians, cyclists and transit riders. My plan will: prioritize â€œfix it firstâ€ funding priorities for roads and bridges in the state budget; expand state resources and support for pedestrian and bicycling safety projects and safe routes to schools; invest in new technology such as advanced signals for buses along our most congested roads.",Supports managing traffic and sprawl,http://www.leslieherodforcolorado.com/#!engaged-communities/c2ql,Transportation / Infrastructure,CO
328,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,expand record-sealing laws.,Supports expanding record-sealing laws,http://www.leslieherodforcolorado.com/#!safe-communities/c22w7,Privacy,CO
329,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,advocate for a comprehensive review of current drug laws and sentencing to determine whether real changes are warranted that reduce our reliance on incarceration while keeping in mind public safety;,Believes advocating for a comprehensive review of current drug laws and sentencing to determine whether real changes are warranted that reduce our reliance on incarceration,http://www.leslieherodforcolorado.com/#!safe-communities/c22w7,Public Safety / Criminal Justice,CO
330,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,ensure that the stateâ€™s efforts to regulate the marijuana industry are adequately funded,Believes in ensuring that the state's efforts to regulate the marijuana industry are adequately funded,http://www.leslieherodforcolorado.com/#!healthy-communities/c12zz,Public Safety / Criminal Justice,CO
331,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,"hold parents, the Colorado Department of Human Services (CDHS), our counties, and our family court system accountable for outcomes in the child welfare system;","Believes in holding parents, the Colorado Department of Human Services, counties, and the family court system accountable for outcomes in the child welfare system",http://www.leslieherodforcolorado.com/#!resilient-communities/c164j,Public Safety / Criminal Justice,CO
332,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,provide incentives for reliance on mental health courts that serve as an alternative to jails and prisons;,Believes in providing incentives for reliance on mental health courts,http://www.leslieherodforcolorado.com/#!safe-communities/c22w7,Public Safety / Criminal Justice,CO
333,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,support a comprehensive review of parole and probation practices to ensure that we are not re-incarcerating individuals for minor violations but rather are focused on those posing a risk to public safety;,Supports a comprehensive review of parole and probation practices,http://www.leslieherodforcolorado.com/#!safe-communities/c22w7,Public Safety / Criminal Justice,CO
334,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,allocate appropriate funding to programs that assist the DOC to do its job at fostering the successful integration into society;,Supports allocating appropriate funding to programs that assist the DOC,http://www.leslieherodforcolorado.com/#!safe-communities/c22w7,Public Safety / Criminal Justice,CO
335,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,"advocate for alternatives in sentencing recognizing that alternatives to jails and prisons for low-level, low-risk offenders can lead to better public safety;","Supports alternatives in sentencing alternatives to jails and prisons for low-level, low-risk offenders",http://www.leslieherodforcolorado.com/#!safe-communities/c22w7,Public Safety / Criminal Justice,CO
336,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,"create incentives for a greater reliance on problem-solving courts like drug and alcohol courts recognizing that, when done right, these courts produce better results;",Supports creating incentives for a greater reliance on problem-solving courts like drug and alcohol courts,http://www.leslieherodforcolorado.com/#!safe-communities/c22w7,Public Safety / Criminal Justice,CO
337,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,support DOC initiatives that focus on rehabilitation and re-entry;,Supports DOC initiatives that focus on rehabilitation and reentry,http://www.leslieherodforcolorado.com/#!safe-communities/c22w7,Public Safety / Criminal Justice,CO
338,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,"Safe Communities. support DOC initiatives that focus on rehabilitation and re-entry; allocate appropriate funding to programs that assist the DOC to do its job at fostering the successful integration into society; support a comprehensive review of parole and probation practices to ensure that we are not re-incarcerating individuals for minor violations but rather are focused on those posing a risk to public safety; advocate for second chances legislation that will remove barriers to employment for those that have paid their debt to society, thus providing them the opportunity to contribute to the Colorado economy; expand record-sealing laws.",Supports DOC initiatives that focus on rehabilitation and reentry,http://www.leslieherodforcolorado.com/#!engaged-communities/c2ql,Public Safety / Criminal Justice,CO
339,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,"Juvenile Justice. enhance Coloradoâ€™s Smart School Discipline law, which improved data collection in this area; ensure reporting and make certain there is consistency and accountability in the law; provide support and funding for training at state school districts so that there is clear understanding of alternatives to police intervention and when such alternatives are appropriate; when youth rightfully find their way into the criminal justice system, I will advocate first for diversion and supervision programs, which for some youth can be more sensible approaches than incarceration.","Supports enhancing Colorado's Smart School Discipline law, consistency and accountability in the law, providing funding for training at state school districts, advocating first for diversion and supervision programs for youth who rightfully find their way into the criminal justice system",http://www.leslieherodforcolorado.com/#!engaged-communities/c2ql,Public Safety / Criminal Justice,CO
340,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,fund early intervention programs that will help people address mental health issues before they morph into criminal behavior.,Supports funding early intervention programs that will help people address mental health issues before they morph into criminal behavior,http://www.leslieherodforcolorado.com/#!safe-communities/c22w7,Public Safety / Criminal Justice,CO
341,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,implement appropriate regulations and enforcement of the same that keep marijuana out of the hands of children;,Supports implementing appropriate regulations and enforcement of the same that keep marijuana out of the hands of children,http://www.leslieherodforcolorado.com/#!healthy-communities/c12zz,Public Safety / Criminal Justice,CO
342,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,"advocate for second chances legislation that will remove barriers to employment for those that have paid their debt to society, thus providing them the opportunity to contribute to the Colorado economy;",Supports second chances legislation,http://www.leslieherodforcolorado.com/#!safe-communities/c22w7,Public Safety / Criminal Justice,CO
343,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,"Sentencing Reform. Every year, state lawmakers enact laws that create new crimes or make more severe already existing crimes. The ""tough on crime"" approach is not the answer. Smart on crime is a better approach. Leslie's Plan - Alternatives in sentancing deserve a serious look. Relying on alternatives to jails and prisons for low-level, low-risk offenders can lead to increased public safety. My plan will: advocate for alternatives in sentencing recognizing that alternatives to jails and prisons for low-level, low-risk offenders can lead to better public safety; create incentives for a greater reliance on problem-solving courts like drug and alcohol courts recognizing that, when done right, these courts produce better results; advocate for a comprehensive review of current drug laws and sentencing to determine whether real changes are warranted that reduce our reliance on incarceration while keeping in mind public safety; conduct a comprehensive review of best practices that have been implemented in other states with good results.","Supports sentencing alternatives for low-level, low-risk offenders",http://www.leslieherodforcolorado.com/#!engaged-communities/c2ql,Public Safety / Criminal Justice,CO
344,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,ensure that the Stateâ€™s role in unemployment insurance is adequate and meets the needs of unemployed workers.,Believes in ensuring that the State's role in unemployment insurance is adequate and meets the needs of unemployed workers,http://www.leslieherodforcolorado.com/#!thriving-communities/c1kw9,Social Services / Support Services,CO
345,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,provide support systems for the disability community.,Believes in providing support systems for the disability community,http://www.leslieherodforcolorado.com/#!shared-communities/c6t1,Social Services / Support Services,CO
346,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,fend off attempts to create barriers to the benefits people need during hard times;,Opposes creating barriers to the benefits that people need during hard times,http://www.leslieherodforcolorado.com/#!resilient-communities/c164j,Social Services / Support Services,CO
347,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,"fully fund necessary improvements to the system, in consultation with leaders on the Joint Budget Committee, CDHS, county partners, the judicial branch, and local stakeholders;","Supports fully funding necessary improvements to the system, in consultation with leaders on the Joint Budget Committee, CDHS, county partners, the judicial branch, and local stakeholders",http://www.leslieherodforcolorado.com/#!resilient-communities/c164j,Social Services / Support Services,CO
348,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,support policies that promote greater assistance from the federal government for public benefit programs.,Supports greater assistance from the federal government for public benefit programs,http://www.leslieherodforcolorado.com/#!resilient-communities/c164j,Social Services / Support Services,CO
349,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,explore opportunities to bring more accessibility;,Supports increase in accessibility,http://www.leslieherodforcolorado.com/#!shared-communities/c6t1,Social Services / Support Services,CO
350,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,encourage greater community involvement in planning and land use by making local comprehensive plans enforceable rather than advisory as they are currently;,Supports making local comprehensive plans enforceable rather than advisory as they are currently,http://www.leslieherodforcolorado.com/#!livable-communities/c1hzh,Social Services / Support Services,CO
351,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,support policies that give the working poor a leg up so they can become self-sufficient and support their families;,Supports policies that help the working poor become self-sufficient and support their families,http://www.leslieherodforcolorado.com/#!resilient-communities/c164j,Social Services / Support Services,CO
352,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,"strive for participation and meaningful involvement by all who are affected by disabilitiesâ€”including parents and caregivers, students, employees and any involved person who needs support;","Supports striving for participation and meaningful involvement by all who are affected by disabilities including parents and caregivers, students, employees and any involved person who needs support",http://www.leslieherodforcolorado.com/#!shared-communities/c6t1,Social Services / Support Services,CO
353,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,"build on the federal Family Leave Act and the Child Care Family Supporting Jobs Act to aid families in maintaining a job, ending poverty, and improving the quality of life for all working families;",Supports the federal Family Leave Act and the Child Care Family Supporting Jobs Act,http://www.leslieherodforcolorado.com/#!thriving-communities/c1kw9,Social Services / Support Services,CO
354,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,"increase capacity for revenue sharing between various levels of local government, including cities, counties and school districts.","Supports increasing capacity for revenue sharing between various levels of local government, including cities, counties and school districts",http://www.leslieherodforcolorado.com/#!livable-communities/c1hzh,Taxes / Budget,CO
355,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,Develop and support walkable community and sustainable transportation initiatives;,Supports developing walkable community and sustainable transportation initiatives,http://www.leslieherodforcolorado.com/#!livable-communities/c1hzh,Transparency / Participation,CO
356,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,ensure reporting and make certain there is consistency and accountability in the law;,Supports ensure reporting and make certain there is consistency and accountability in the law,http://www.leslieherodforcolorado.com/#!safe-communities/c22w7,Transparency / Participation,CO
357,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,expand state resources and support for pedestrian and bicycling safety projects and safe routes to schools;,Supports expanding state resources and support for pedestrian and bicycling safety projects and safe routes to schools,http://www.leslieherodforcolorado.com/#!livable-communities/c1hzh,Transparency / Participation,CO
358,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,"Protecting our Enviornment. Support implementation of a state plan to comply with the new federal Clean Air requirements; Support initiatives to protect the health of our water and our lands, and work closely with the many organizations that make this their number one priority; Develop and support walkable community and sustainable transportation initiatives; Continue to support renewable energy and green buildings initiatives; Stay informed and communicate with community members, utility companies and renewable energy companies regarding major proposals going through the state PUC.",Supports walkable community and sustainable transportation initiatives,http://www.leslieherodforcolorado.com/#!engaged-communities/c2ql,Transparency / Participation,CO
359,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,"Engaged Communities.We must work diligently to ensure that voting rights are protected and accessible for all voters. My plan will: work with election administrators and voting rights organizations to create more flexibility in voting including expanded early voting and poll hours; advance voting rights for all Coloradans including parolees; fend off any efforts to dismantle or undo gains in voting rights and ballot access; oppose any effort to limit access to voting like photo identification laws; and, continue to work with the Secretary of State and other election officials to address technology issues, which can make our systems susceptible to fraud and also render access to the ballot box more difficult.","Supports expanded early voting and poll hours, addressing technology issues, and voting rights for parolees,  opposes photo identification laws",http://www.leslieherodforcolorado.com/#!engaged-communities/c2ql,Voting,CO
360,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,require equal pay for women - no longer should working women and their families have to settle for less when theyâ€™re doing the same work as their male coworkers,Believes in requiring equal pay for women,http://www.leslieherodforcolorado.com/#!thriving-communities/c1kw9,Wages / Benefits,CO
361,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,advance policies that protect pregnant women and moms in the workplace;,Supports advancing policies that protect pregnant women and moms in the workplace,http://www.leslieherodforcolorado.com/#!thriving-communities/c1kw9,Wages / Benefits,CO
362,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,support family flexible workplace policies for state employees as a model for whatâ€™s possible in everyday businesses;,Supports family flexible workplace policies for state employees,http://www.leslieherodforcolorado.com/#!thriving-communities/c1kw9,Wages / Benefits,CO
363,LeslieHerodStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Leslie,Herod,N,raise the Colorado minimum wage;,Supports raising the Colorado minimum wage,http://www.leslieherodforcolorado.com/#!thriving-communities/c1kw9,Wages / Benefits,CO
364,BobGardnerStateSenate-District12.CO.primary.2016,State Senate - District 12,State Senate,12,senate,Republican,Bob,Gardner,N,Supported and co-sponsored a fetal homicide bill and voted for such measures numerous times.,Supports a fetal homicide bill,http://www.votebobgardner.com/meet-bob/,Abortion / Contraception,CO
365,BobGardnerStateSenate-District12.CO.primary.2016,State Senate - District 12,State Senate,12,senate,Republican,Bob,Gardner,N,Bob steadfastly OPPOSES Obamacare and its crippling effect on health-care consumers and employers.,Opposes Obamacare ,http://www.votebobgardner.com/meet-bob/,Healthcare,CO
366,BobGardnerStateSenate-District12.CO.primary.2016,State Senate - District 12,State Senate,12,senate,Republican,Bob,Gardner,N,Opposed EVERY attempt by legislative Democrats to establish designated-beneficiary status and civil unions for same-sex couples.,Opposes attempts to establish designated-beneficiary status and civil unions for same-sex couples,http://www.votebobgardner.com/meet-bob/,Marriage / LGBTQ,CO
367,BobGardnerStateSenate-District12.CO.primary.2016,State Senate - District 12,State Senate,12,senate,Republican,Bob,Gardner,N,Supports the right to use deadly force to protect our homes AND businesses from invaders.,Supports the right to use deadly force to protect homes and businesses ,http://www.votebobgardner.com/meet-bob/,Public Safety / Criminal Justice,CO
368,GordonKlingenschmittStateSenate-District12.CO.primary.2016,State Senate - District 12,State Senate,12,senate,Republican,Gordon,Klingenschmitt,N,Pro-Life,Pro-Life,http://www.gordonforcolorado.com/#!issues/c4od,Abortion / Contraception,CO
369,GordonKlingenschmittStateSenate-District12.CO.primary.2016,State Senate - District 12,State Senate,12,senate,Republican,Gordon,Klingenschmitt,N,"Locally elected school boards, not common-core bureaucrats, should set standards.","Believes locally elected school boards, not common-core bureaucrats, should set standards",http://www.gordonforcolorado.com/#!issues/c4od,Education,CO
370,GordonKlingenschmittStateSenate-District12.CO.primary.2016,State Senate - District 12,State Senate,12,senate,Republican,Gordon,Klingenschmitt,N,"Gordon promotes school choice, whether for public or private, home-school or charter schools,","Supports school choice, whether for public or private, home-school or charter schools",http://www.gordonforcolorado.com/#!issues/c4od,Education,CO
371,GordonKlingenschmittStateSenate-District12.CO.primary.2016,State Senate - District 12,State Senate,12,senate,Republican,Gordon,Klingenschmitt,N,PRO-2ND AMENDMENT:,Pro-2nd Amendment,http://www.gordonforcolorado.com/#!issues/c4od,Guns,CO
372,GordonKlingenschmittStateSenate-District12.CO.primary.2016,State Senate - District 12,State Senate,12,senate,Republican,Gordon,Klingenschmitt,N,Opposes Obamacare,Opposes Obamacare,http://www.gordonforcolorado.com/#!gardnercare/ul9jb,Healthcare,CO
373,GordonKlingenschmittStateSenate-District12.CO.primary.2016,State Senate - District 12,State Senate,12,senate,Republican,Gordon,Klingenschmitt,N,including defense of traditional marriage between one man and one woman,Supports defending traditional marriage between one man and one woman,http://www.gordonforcolorado.com/#!issues/c4od,Marriage / LGBTQ,CO
374,HansHochheimerStateSenate-District14.CO.primary.2016,State Senate - District 14,State Senate,14,senate,Republican,Hans,Hochheimer,N,I believe and support involvement of parents in education and would never support legislation which would take that right away from parents.,Believes and supports involvement of parents in education and opposes legislation which would take that right away from parents,http://www.hochheimer4senate.com/education.html,Education,CO
375,HansHochheimerStateSenate-District14.CO.primary.2016,State Senate - District 14,State Senate,14,senate,Republican,Hans,Hochheimer,N,At the University and community level I would support fairer treatment of Adjunct Faculty and do what I can to end the exploitation of these teachers.,Supports fairer treatment of Adjunct Faculty at the University and community level,http://www.hochheimer4senate.com/education.html,Education,CO
376,HansHochheimerStateSenate-District14.CO.primary.2016,State Senate - District 14,State Senate,14,senate,Republican,Hans,Hochheimer,N,I definitely would support spending more money on sports for all children to counteract this trend.,Supports spending more money on sports for all children to counteract this trend.,http://www.hochheimer4senate.com/education.html,Education,CO
377,HansHochheimerStateSenate-District14.CO.primary.2016,State Senate - District 14,State Senate,14,senate,Republican,Hans,Hochheimer,N,The problem with socialism is that you eventually run out of other peoples' money.,Opposes socialism because eventually we run out of other people's' money,http://www.hochheimer4senate.com/HealthCare.html,Healthcare,CO
378,HansHochheimerStateSenate-District14.CO.primary.2016,State Senate - District 14,State Senate,14,senate,Republican,Hans,Hochheimer,N,"For example, I would fight any attempt to change or take away the property tax exemption they have and support legislation to extend this exemption to veterans who donâ€™t have it here in Colorado.",Opposes any attempt to change or remove the property tax exemption and supports legislation to extend the tax exemption to veterans in Colorado.,http://www.hochheimer4senate.com/veterans.html,Taxes / Budget,CO
379,HansHochheimerStateSenate-District14.CO.primary.2016,State Senate - District 14,State Senate,14,senate,Republican,Hans,Hochheimer,N,"However, I would be an advocate for the veterans and support that they get what they deserve.",Supports advocating veterans and supports that they get what they deserve,http://www.hochheimer4senate.com/education.html,Veterans / VA,CO
